date,close,open,high,low,volume,diff
10-14-14,17.353,17.5,17.5,17.5,0.01K,0.34%
10-13-14,17.294,17.41,17.41,17.41,0.01K,-1.21%
10-12-14,17.505,17.385,17.538,17.377,-,1.47%
10-10-14,17.252,17.3,17.3,17.27,0.02K,-0.66%
10-09-14,17.367,17.6,17.6,17.6,0.02K,2.07%
10-08-14,17.015,17.36,17.36,17.15,0.08K,-1.02%
10-07-14,17.191,17.1,17.185,17.075,0.16K,0.06%
10-06-14,17.18,17.03,17.165,17.03,0.02K,2.54%
10-05-14,16.755,16.813,16.87,16.748,-,-0.15%
10-03-14,16.78,17.1,17.1,16.8,0.18K,-1.30%
10-02-14,17.001,17.185,17.185,17,0.01K,-1.21%
10-01-14,17.21,16.95,17.22,16.95,0.01K,1.20%
09-30-14,17.006,17.42,17.455,16.87,0.05K,-2.91%
09-29-14,17.516,17.505,17.53,17.41,0.23K,-0.17%
09-28-14,17.545,17.583,17.598,17.517,-,0.05%
09-26-14,17.537,17.5,17.725,17.44,38.52K,0.91%
09-25-14,17.379,17.505,17.54,17.355,0.09K,-1.50%
09-24-14,17.643,17.59,17.59,17.495,0.04K,-0.40%
09-23-14,17.713,17.735,17.735,17.675,0.10K,0.08%
09-22-14,17.699,17.7,17.715,17.52,0.20K,-0.42%
09-21-14,17.773,17.858,17.858,17.767,-,-0.04%
09-19-14,17.781,18.295,18.295,17.81,0.08K,-3.64%
09-18-14,18.452,18.475,18.525,18.32,0.04K,-1.13%
09-17-14,18.663,18.6,18.685,18.47,0.05K,0.04%
09-16-14,18.656,18.595,18.69,18.59,0.41K,0.54%
09-15-14,18.556,18.615,18.635,18.5,0.05K,-0.13%
09-14-14,18.58,18.587,18.623,18.557,-,0.18%
09-12-14,18.546,18.62,18.65,18.465,0.12K,0.07%
09-11-14,18.533,18.885,18.9,18.55,0.10K,-1.71%
09-10-14,18.856,18.98,19.045,18.88,0.10K,0.06%
09-09-14,18.844,18.91,19.07,18.85,0.16K,-0.23%
09-08-14,18.887,19.205,19.25,18.88,0.08K,-1.65%
09-07-14,19.203,19.197,19.237,19.185,-,0.63%
09-05-14,19.082,19.035,19.13,18.99,0.13K,0.09%
09-04-14,19.064,19.145,19.295,18.985,0.12K,-0.23%
