Date,Open,High,Low,Close,Volume
2004-11-08,12100,12200,11600,11650,8454828
2004-11-05,12400,12500,12000,12050,7483559
2004-11-04,12500,12550,12200,12200,6917630
2004-11-03,12200,12750,12150,12750,12830501
2004-11-02,12150,12250,11800,12200,9179152
2004-11-01,12800,13000,12000,12150,10647892
2004-10-29,12750,12850,12500,12700,7629898
2004-10-28,12400,12950,12300,12950,13177842
2004-10-27,12400,12450,11550,11900,10945810
2004-10-26,12900,13250,12050,12150,16186044
2004-10-25,12300,12800,12250,12600,9570967
2004-10-22,13000,13200,12200,12450,13947757
2004-10-21,13050,13250,12250,12900,12348243
2004-10-20,13500,13700,12850,12950,9396497
2004-10-19,14250,14350,13150,13450,13617198
2004-10-18,14450,14850,13750,13850,10634674
2004-10-15,13200,14200,13200,14200,11895625
2004-10-14,13100,13750,12900,13500,11664143
2004-10-13,13650,13850,13150,13400,12659167
2004-10-12,14350,14350,13350,13350,12314205
2004-10-11,14550,14750,14050,14400,14597066
2004-10-08,13700,15150,13400,14300,33972605
2004-10-07,12950,13700,12850,13650,19655066
2004-10-06,11900,13350,11650,12750,22420875
2004-10-05,11650,12150,11550,11850,14382022
2004-10-04,11550,11750,11450,11600,7555624
2004-10-01,10600,11450,10600,11100,8058572
2004-09-30,10350,10750,10350,10500,4136379
2004-09-24,10450,10600,10150,10400,3980539
2004-09-23,10300,10600,10300,10400,3398997
2004-09-22,11050,11150,10500,10500,6379705
2004-09-21,10900,11150,10850,11000,7871367
2004-09-20,10400,10950,10250,10700,13039004
2004-09-17,11350,11400,10900,10950,7183509
2004-09-16,11250,11550,10950,11150,7431845
2004-09-15,10900,11600,10600,11400,10503181
2004-09-14,10950,11050,10550,10850,7038694
2004-09-13,10500,10900,10450,10800,10823082
2004-09-10,10250,10350,10150,10200,6740095
2004-09-09,10000,10050,9800,9960,3826260
2004-09-08,9710,10250,9710,9970,6206729
2004-09-07,9980,10050,9820,9820,3798536
2004-09-06,9890,9960,9760,9920,4099249
2004-09-03,10450,10500,9860,9960,6102135
2004-09-02,10400,10700,10400,10400,4787466
2004-09-01,10450,10550,10150,10350,5632409
2004-08-31,10650,10750,10350,10450,4371614
2004-08-30,10450,10750,10400,10600,6308360
2004-08-27,10200,10350,10100,10300,3976631
2004-08-26,10250,10500,10100,10100,8391808
2004-08-25,10150,10200,10000,10100,4881853
2004-08-24,9910,10300,9750,10100,10274697
2004-08-23,9500,9790,9370,9790,7596730
2004-08-20,9290,9380,9220,9330,3856371
2004-08-19,9210,9340,9140,9260,8005152
2004-08-18,9010,9200,8990,9050,5154968
2004-08-17,9300,9340,8960,9010,5723793
2004-08-16,8820,9340,8820,9140,8676103
2004-08-13,8960,9100,8820,8820,5544555
2004-08-12,9050,9140,8970,9000,4985786
2004-08-11,9470,9480,8940,9050,8122178
2004-08-10,9290,9620,9290,9300,7269526
2004-08-09,8900,9390,8840,9350,7556283
2004-08-06,9000,9280,8970,9050,5654826
2004-08-05,8850,9450,8750,9250,10753774
2004-08-04,8430,8870,8360,8800,10164383
2004-08-03,8950,9030,8270,8530,11924059
2004-08-02,8910,9280,8830,8830,6919094
2004-07-30,9850,9950,8820,9000,10716267
2004-07-29,10050,10200,9690,9700,6326358
2004-07-28,10750,10800,10250,10300,6651283
2004-07-27,10700,10800,10400,10600,4908965
2004-07-26,10900,11050,10600,10650,6280954
2004-07-23,10900,11200,10750,11000,6652770
2004-07-22,10600,10900,10550,10800,4164705
2004-07-21,11100,11200,10900,10900,6420167
2004-07-20,10850,11050,10700,10750,6865661
2004-07-19,10300,11100,10250,11050,9623072
2004-07-16,10450,10750,10150,10550,11337924
2004-07-15,10850,11100,10350,10650,9574648
2004-07-14,11000,11300,10850,10900,6867099
2004-07-13,11050,11250,10700,11250,8099061
2004-07-12,11850,11900,11100,11100,8143812
2004-07-09,11500,11850,11450,11650,5626950
2004-07-08,11900,12000,11400,11500,8413959
2004-07-07,12000,12150,11750,12100,7131670
2004-07-06,12350,12600,12250,12350,7041992
